,State,statename,Date,tot_death,tot_cases,new_death,New_case,tot_deaths_per_100k,tot_cases_per_100k,new_deaths_per_100k,new_cases_per_100k,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Series_Complete_Yes,Series_Complete_Pop_Pct,Additional_Doses,Second_Booster,Administered_Bivalent
1251,CT,Connecticut,2021-11-24,8865,416573,31,5262,248.6476,11684.1365,0.8695,147.5898,6806625.0,190914.0,5898047.0,165430.0,2558052.0,71.7,548090.0,0.0,0.0
1252,CT,Connecticut,2021-12-01,8909,422785,44,6212,249.8817,11858.3721,1.2341,174.2356,6838345.0,191803.0,6014388.0,168693.0,2569921.0,72.1,620867.0,0.0,0.0
1253,CT,Connecticut,2021-12-08,8946,433464,37,10679,250.9195,12157.8992,1.0378,299.5271,7009885.0,196615.0,6175809.0,173221.0,2602944.0,73.0,715607.0,0.0,0.0
1254,CT,Connecticut,2021-12-15,9002,452038,56,18574,252.4902,12678.8671,1.5707,520.9679,7184835.0,201522.0,6374882.0,178804.0,2633582.0,73.9,841381.0,0.0,0.0
1255,CT,Connecticut,2021-12-22,9077,471141,75,19103,254.5938,13214.6725,2.1036,535.8054,7344135.0,205990.0,6502169.0,182374.0,2646581.0,74.2,923348.0,0.0,0.0
1256,CT,Connecticut,2021-12-29,9160,502484,83,31343,256.9218,14093.7882,2.328,879.1158,7407695.0,207773.0,6614064.0,185513.0,2657324.0,74.5,993990.0,0.0,0.0
1257,CT,Connecticut,2022-01-05,9281,554812,121,52328,260.3156,15561.4962,3.3938,1467.7079,7482495.0,209871.0,6743344.0,189139.0,2672784.0,75.0,1070760.0,0.0,0.0
1258,CT,Connecticut,2022-01-12,9443,619185,162,64373,264.8595,17367.0451,4.5438,1805.5489,7797265.0,218700.0,6870425.0,192703.0,2690154.0,75.5,1145442.0,0.0,0.0
1259,CT,Connecticut,2022-01-19,9670,662425,227,43240,271.2264,18579.8507,6.3669,1212.8056,7882115.0,221079.0,6971996.0,195552.0,2707027.0,75.9,1207052.0,0.0,0.0
1260,CT,Connecticut,2022-01-26,9901,690350,231,27925,277.7056,19363.0976,6.4791,783.2469,7973715.0,223649.0,7053281.0,197832.0,2720695.0,76.3,1252281.0,0.0,0.0
1261,CT,Connecticut,2022-02-02,10083,702426,182,12076,282.8103,19701.808,5.1048,338.7105,8033315.0,225320.0,7115047.0,199564.0,2733341.0,76.7,1285769.0,0.0,0.0
1262,CT,Connecticut,2022-02-09,10214,710669,131,8243,286.4847,19933.0096,3.6743,231.2016,8096415.0,227090.0,7179762.0,201380.0,2748306.0,77.1,1319084.0,0.0,0.0
1263,CT,Connecticut,2022-02-16,10325,717520,111,6851,289.598,20125.168,3.1134,192.1584,8138515.0,228271.0,7226963.0,202704.0,2760040.0,77.4,1342919.0,0.0,0.0
1264,CT,Connecticut,2022-02-23,10438,721496,113,3976,292.7675,20236.6878,3.1695,111.5198,8277635.0,232173.0,7267862.0,203851.0,2768842.0,77.7,1359843.0,0.0,0.0
1265,CT,Connecticut,2022-03-02,10512,723812,74,2316,294.843,20301.6475,2.0756,64.9597,8305635.0,232958.0,7299006.0,204724.0,2775353.0,77.8,1375788.0,0.0,0.0
1266,CT,Connecticut,2022-03-09,10609,729063,97,5251,297.5637,20448.9288,2.7207,147.2813,8350135.0,234207.0,7324849.0,205449.0,2781278.0,78.0,1388977.0,0.0,0.0
1267,CT,Connecticut,2022-03-16,10676,731128,67,2065,299.4429,20506.8484,1.8792,57.9196,8381735.0,235093.0,7349027.0,206127.0,2786396.0,78.2,1402029.0,0.0,0.0
1268,CT,Connecticut,2022-03-23,10742,733328,66,2200,301.2941,20568.5545,1.8512,61.7061,8417185.0,236087.0,7367586.0,206648.0,2790245.0,78.3,1411840.0,0.0,0.0
1269,CT,Connecticut,2022-03-30,10779,736033,37,2705,302.3319,20644.425,1.0378,75.8705,8448025.0,236952.0,7387685.0,207212.0,2794654.0,78.4,1422387.0,0.0,0.0
1270,CT,Connecticut,2022-04-06,10795,739454,16,3421,302.7807,20740.378,0.4488,95.953,8511925.0,238744.0,7432714.0,208474.0,2800969.0,78.6,1433575.0,0.0,0.0
1271,CT,Connecticut,2022-04-13,10809,744052,14,4598,303.1733,20869.3438,0.3927,128.9658,8599225.0,241193.0,7490500.0,210095.0,2808150.0,78.8,1441304.0,0.0,0.0
1272,CT,Connecticut,2022-04-20,10825,749783,16,5731,303.6221,21030.0882,0.4488,160.7444,8691425.0,243779.0,7542993.0,211568.0,2814375.0,78.9,1448215.0,0.0,0.0
1273,CT,Connecticut,2022-04-27,10839,755971,14,6188,304.0148,21203.6506,0.3927,173.5625,8750125.0,245426.0,7591229.0,212921.0,2820355.0,79.1,1454727.0,0.0,0.0
1274,CT,Connecticut,2022-05-04,10858,763149,19,7178,304.5477,21404.9809,0.5329,201.3302,8815425.0,247257.0,7633043.0,214093.0,2825186.0,79.2,1460658.0,0.0,0.0
1275,CT,Connecticut,2022-05-11,10882,777066,24,13917,305.2209,21795.3281,0.6732,390.3473,8870225.0,248794.0,7671594.0,215175.0,2830122.0,79.4,1466200.0,0.0,0.0
1276,CT,Connecticut,2022-05-18,10922,789266,40,12200,306.3428,22137.5166,1.1219,342.1884,8932825.0,250550.0,7710874.0,216276.0,2835415.0,79.5,1472081.0,0.0,0.0
1277,CT,Connecticut,2022-05-25,10937,800506,15,11240,306.7635,22452.7787,0.4207,315.2621,8995025.0,252295.0,7749069.0,217348.0,2840032.0,79.7,1478213.0,0.0,0.0
1278,CT,Connecticut,2022-06-01,10973,808846,36,8340,307.7733,22686.701,1.0097,233.9223,9053825.0,253944.0,7783360.0,218309.0,2844749.0,79.8,1484766.0,0.0,0.0
1279,CT,Connecticut,2022-06-08,10999,814957,26,6111,308.5025,22858.1037,0.7293,171.4028,9105525.0,255394.0,7809008.0,219029.0,2848307.0,79.9,1490697.0,0.0,0.0
1280,CT,Connecticut,2022-06-15,11015,821751,16,6794,308.9513,23048.6634,0.4488,190.5597,9164625.0,257052.0,7826458.0,219518.0,2850861.0,80.0,1494617.0,0.0,0.0
1281,CT,Connecticut,2022-06-22,11034,826705,19,4954,309.4842,23187.6143,0.5329,138.9509,9222625.0,258678.0,7853405.0,220274.0,2854467.0,80.1,1500837.0,0.0,0.0
1282,CT,Connecticut,2022-06-29,11045,830617,11,3912,309.7927,23297.339,0.3085,109.7247,9313225.0,261220.0,7871672.0,220786.0,2855719.0,80.1,1509455.0,0.0,0.0
1283,CT,Connecticut,2022-07-06,11051,835637,6,5020,309.961,23438.1412,0.1683,140.8021,9357625.0,262465.0,7888187.0,221250.0,2857635.0,80.2,1513270.0,0.0,0.0
1284,CT,Connecticut,2022-07-13,11084,840721,33,5084,310.8866,23580.7384,0.9256,142.5972,9403425.0,263749.0,7906572.0,221765.0,2860091.0,80.2,1517466.0,0.0,0.0
1285,CT,Connecticut,2022-07-20,11092,846008,8,5287,311.111,23729.0294,0.2244,148.291,9452425.0,265124.0,7932071.0,222481.0,2863022.0,80.3,1522288.0,0.0,0.0
1286,CT,Connecticut,2022-07-27,11102,851842,10,5834,311.3915,23892.6628,0.2805,163.6334,9510325.0,266748.0,7958343.0,223217.0,2866703.0,80.4,1526742.0,0.0,0.0
1287,CT,Connecticut,2022-08-03,11130,857252,28,5410,312.1768,24044.4037,0.7854,151.7409,9566125.0,268313.0,7979336.0,223806.0,2869161.0,80.5,1530552.0,0.0,0.0
1288,CT,Connecticut,2022-08-10,11164,862619,34,5367,313.1305,24194.9386,0.9536,150.5349,9623325.0,269917.0,7995506.0,224260.0,2872531.0,80.6,1534207.0,0.0,0.0
1289,CT,Connecticut,2022-08-17,11180,867759,16,5140,313.5792,24339.1065,0.4488,144.1679,9673425.0,271322.0,8011088.0,224697.0,2875155.0,80.6,1537871.0,0.0,0.0
1290,CT,Connecticut,2022-08-24,11195,872027,15,4268,314.0,24458.8164,0.4207,119.7099,9707125.0,272268.0,8025449.0,225100.0,2877471.0,80.7,1541521.0,0.0,0.0
1291,CT,Connecticut,2022-08-31,11269,876017,74,3990,316.0755,24570.7288,2.0756,111.9124,9747625.0,273404.0,8039465.0,225493.0,2879932.0,80.8,1545383.0,0.0,0.0
1292,CT,Connecticut,2022-09-07,11294,879861,25,3844,316.7767,24678.5462,0.7012,107.8174,9899825.0,277673.0,8045230.0,225654.0,2881218.0,80.8,1546518.0,0.0,0.0
1293,CT,Connecticut,2022-09-14,11316,883805,22,3944,317.3938,24789.1684,0.6171,110.6222,10106025.0,283456.0,8077182.0,226551.0,2884937.0,80.9,1549673.0,0.0,26874.0
1294,CT,Connecticut,2022-09-21,11342,888422,26,4617,318.1231,24918.6671,0.7293,129.4987,10223625.0,286755.0,8134396.0,228155.0,2890314.0,81.1,1554845.0,0.0,79064.0
1295,CT,Connecticut,2022-09-28,11365,893199,23,4777,318.7682,25052.6535,0.6451,133.9864,10346025.0,290188.0,8196899.0,229909.0,2895908.0,81.2,1560280.0,0.0,137072.0
1296,CT,Connecticut,2022-10-05,11385,897920,20,4721,319.3291,25185.0693,0.561,132.4157,10489125.0,294201.0,8267573.0,231891.0,2902390.0,81.4,1566593.0,0.0,202237.0
1297,CT,Connecticut,2022-10-12,11402,902149,17,4229,319.806,25303.6852,0.4768,118.616,10618225.0,297822.0,8273306.0,232052.0,2904048.0,81.5,1567645.0,0.0,207745.0
1298,CT,Connecticut,2022-10-19,11423,906158,21,4009,320.395,25416.1306,0.589,112.4454,10754225.0,301637.0,8440520.0,236742.0,2915384.0,81.8,1580928.0,0.0,365704.0
1299,CT,Connecticut,2022-10-26,11448,909653,25,3495,321.0962,25514.1592,0.7012,98.0286,10841425.0,304083.0,8510800.0,238713.0,2920704.0,81.9,1587166.0,0.0,432870.0
1300,CT,Connecticut,2022-11-02,11478,913275,30,3622,321.9376,25615.7499,0.8414,101.5907,11327665.0,317721.0,8575412.0,240525.0,2925927.0,82.1,1593494.0,0.0,494530.0
1301,CT,Connecticut,2022-11-09,11527,916482,49,3207,323.312,25705.7006,1.3744,89.9507,11036025.0,309541.0,8645971.0,242504.0,2930707.0,82.2,1600031.0,0.0,561557.0
1302,CT,Connecticut,2022-11-16,11559,919421,32,2939,324.2095,25788.1343,0.8975,82.4338,11107325.0,311541.0,8697001.0,243936.0,2934996.0,82.3,1605743.0,0.0,609585.0
1303,CT,Connecticut,2022-11-23,11572,922349,13,2928,324.5742,25870.2595,0.3646,82.1252,11204275.0,314260.0,8743811.0,245248.0,2938755.0,82.4,1610854.0,0.0,654069.0
1304,CT,Connecticut,2022-11-30,11587,925336,15,2987,324.9949,25954.0396,0.4207,83.7801,11235725.0,315142.0,8766794.0,245893.0,2940800.0,82.5,1613688.0,0.0,675719.0
1305,CT,Connecticut,2022-12-07,11603,930053,16,4717,325.4436,26086.3431,0.4488,132.3035,11275525.0,316259.0,8801850.0,246876.0,2944000.0,82.6,1618778.0,0.0,706039.0
1306,CT,Connecticut,2022-12-14,11658,934700,55,4647,326.9863,26216.6833,1.5427,130.3401,11335735.0,317947.0,8833277.0,247758.0,2946660.0,82.6,1622689.0,0.0,735598.0
1307,CT,Connecticut,2022-12-21,11733,939610,75,4910,329.0899,26354.4001,2.1036,137.7168,11397995.0,319694.0,8865998.0,248676.0,2949243.0,82.7,1626285.0,0.0,766482.0
1308,CT,Connecticut,2022-12-28,11766,945060,33,5450,330.0155,26507.2629,0.9256,152.8629,11421135.0,320343.0,8883525.0,249167.0,2950962.0,82.8,1628555.0,0.0,782715.0
1309,CT,Connecticut,2023-01-04,11803,950827,37,5767,331.0533,26669.0171,1.0378,161.7542,11464975.0,321572.0,8902878.0,249710.0,2952514.0,82.8,1630962.0,0.0,800916.0
1310,CT,Connecticut,2023-01-11,11863,956143,60,5316,332.7362,26818.1215,1.6829,149.1044,11509775.0,322829.0,8923808.0,250297.0,2954472.0,82.9,1634026.0,0.0,820899.0
1311,CT,Connecticut,2023-01-18,11895,960346,32,4203,333.6337,26936.0082,0.8975,117.8867,11543595.0,323777.0,8940886.0,250776.0,2955948.0,82.9,1636195.0,0.0,836535.0
1312,CT,Connecticut,2023-01-25,11941,963722,46,3376,334.9239,27030.6991,1.2902,94.6908,11587425.0,325007.0,8953580.0,251132.0,2957308.0,82.9,1638004.0,0.0,847685.0
1313,CT,Connecticut,2023-02-01,11963,966740,22,3018,335.541,27115.3486,0.6171,84.6496,11604445.0,325484.0,8963270.0,251404.0,2958372.0,83.0,1639486.0,0.0,856265.0
1314,CT,Connecticut,2023-02-08,12035,969386,72,2646,337.5605,27189.5643,2.0195,74.2156,11633855.0,326309.0,8972321.0,251658.0,2959485.0,83.0,1640988.0,0.0,863987.0
1315,CT,Connecticut,2023-02-15,12061,971601,26,2215,338.2897,27251.6911,0.7293,62.1268,11656515.0,326945.0,8978628.0,251835.0,2960253.0,83.0,1642132.0,0.0,869327.0
1316,CT,Connecticut,2023-02-22,12144,973473,83,1872,340.6177,27304.1974,2.328,52.5063,11677565.0,327535.0,8984536.0,252000.0,2960949.0,83.0,1643147.0,0.0,874117.0
1317,CT,Connecticut,2023-03-01,12179,975002,35,1529,341.5994,27347.0831,0.9817,42.8857,11702715.0,328240.0,8989907.0,252151.0,2961528.0,83.1,1644253.0,0.0,878470.0
1318,CT,Connecticut,2023-03-08,12196,976168,17,1166,342.0762,27379.7874,0.4768,32.7042,11729065.0,328980.0,8995071.0,252296.0,2962247.0,83.1,1645338.0,0.0,882541.0
1319,CT,Connecticut,2023-03-15,12230,977195,34,1027,343.0299,27408.5929,0.9536,28.8055,11773465.0,330225.0,9000120.0,252437.0,2962870.0,83.1,1646303.0,0.0,886594.0
1320,DC,District of Columbia,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,DC,District of Columbia,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,DC,District of Columbia,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,DC,District of Columbia,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,DC,District of Columbia,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,DC,District of Columbia,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,DC,District of Columbia,2020-03-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,DC,District of Columbia,2020-03-11,0,2,0,2,0.0,0.2834,0.0,0.2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,DC,District of Columbia,2020-03-18,0,39,0,37,0.0,5.526,0.0,5.2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,DC,District of Columbia,2020-03-25,3,231,3,192,0.4251,32.7312,0.4251,27.2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,DC,District of Columbia,2020-04-01,11,586,8,355,1.5586,83.0324,1.1335,50.3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,DC,District of Columbia,2020-04-08,27,1440,16,854,3.8257,204.0385,2.2671,121.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,DC,District of Columbia,2020-04-15,72,2197,45,757,10.2019,311.3005,6.3762,107.2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,DC,District of Columbia,2020-04-22,127,3206,55,1009,17.9951,454.2692,7.7931,142.9687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,DC,District of Columbia,2020-04-29,205,4106,78,900,29.0472,581.7932,11.0521,127.5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,DC,District of Columbia,2020-05-06,277,5461,72,1355,39.2491,773.7878,10.2019,191.9946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,DC,District of Columbia,2020-05-13,350,6584,73,1123,49.5927,932.9096,10.3436,159.1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,DC,District of Columbia,2020-05-20,407,7551,57,967,57.6692,1069.9271,8.0765,137.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,DC,District of Columbia,2020-05-27,445,8406,38,855,63.0536,1191.075,5.3844,121.1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,DC,District of Columbia,2020-06-03,473,9016,28,610,67.021,1277.508,3.9674,86.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,DC,District of Columbia,2020-06-10,499,9537,26,521,70.705,1351.3303,3.684,73.8223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,DC,District of Columbia,2020-06-17,523,9847,24,310,74.1057,1395.2553,3.4006,43.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,DC,District of Columbia,2020-06-24,541,10128,18,281,76.6561,1435.0711,2.5505,39.8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,DC,District of Columbia,2020-07-01,553,10365,12,237,78.3565,1468.6525,1.7003,33.5813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,DC,District of Columbia,2020-07-08,564,10642,11,277,79.9151,1507.9015,1.5586,39.2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,DC,District of Columbia,2020-07-15,571,11026,7,384,80.907,1562.3118,0.9919,54.4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,DC,District of Columbia,2020-07-22,580,11529,9,503,82.1822,1633.5836,1.2752,71.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,DC,District of Columbia,2020-07-29,584,11999,4,470,82.749,1700.1795,0.5668,66.5959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,DC,District of Columbia,2020-08-05,587,12443,3,444,83.174,1763.0914,0.4251,62.9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,DC,District of Columbia,2020-08-12,593,12959,6,516,84.0242,1836.2052,0.8502,73.1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,DC,District of Columbia,2020-08-19,600,13354,7,395,85.0161,1892.1741,0.9919,55.9689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,DC,District of Columbia,2020-08-26,605,13722,5,368,85.7245,1944.3173,0.7085,52.1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,DC,District of Columbia,2020-09-02,608,14077,3,355,86.1496,1994.6185,0.4251,50.3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,DC,District of Columbia,2020-09-09,615,14387,7,310,87.1415,2038.5434,0.9919,43.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,DC,District of Columbia,2020-09-16,617,14743,2,356,87.4248,2088.9863,0.2834,50.4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,DC,District of Columbia,2020-09-23,621,15050,4,307,87.9916,2132.4862,0.5668,43.4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,DC,District of Columbia,2020-09-30,627,15326,6,276,88.8418,2171.5936,0.8502,39.1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,DC,District of Columbia,2020-10-07,632,15697,5,371,89.5503,2224.1618,0.7085,52.5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,DC,District of Columbia,2020-10-14,638,16132,6,435,90.4004,2285.7985,0.8502,61.6366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,DC,District of Columbia,2020-10-21,642,16498,4,366,90.9672,2337.6583,0.5668,51.8598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,DC,District of Columbia,2020-10-28,644,16973,2,475,91.2506,2404.9627,0.2834,67.3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,DC,District of Columbia,2020-11-04,647,17601,3,628,91.6757,2493.9461,0.4251,88.9835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,DC,District of Columbia,2020-11-11,657,18379,10,778,93.0926,2604.1836,1.4169,110.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,DC,District of Columbia,2020-11-18,665,19465,8,1086,94.2261,2758.0627,1.1335,153.8791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,DC,District of Columbia,2020-11-25,677,20516,12,1051,95.9265,2906.9825,1.7003,148.9198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,DC,District of Columbia,2020-12-02,690,21842,13,1326,97.7685,3094.868,1.842,187.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,DC,District of Columbia,2020-12-09,704,23854,14,2012,99.7522,3379.9552,1.9837,285.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,DC,District of Columbia,2020-12-16,720,25602,16,1748,102.0193,3627.6353,2.2671,247.6801,6825.0,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,DC,District of Columbia,2020-12-23,751,27226,31,1624,106.4118,3857.7455,4.3925,230.1101,23400.0,3316.0,5567.0,789.0,0.0,0.0,0.0,0.0,0.0
1369,DC,District of Columbia,2020-12-30,780,28758,29,1532,110.5209,4074.8198,4.1091,217.0743,26900.0,3812.0,11370.0,1611.0,0.0,0.0,0.0,0.0,0.0
1370,DC,District of Columbia,2021-01-06,806,30482,26,1724,114.2049,4319.0993,3.684,244.2795,41075.0,5820.0,19366.0,2744.0,0.0,0.0,0.0,0.0,0.0
1371,DC,District of Columbia,2021-01-13,831,32600,25,2118,117.7472,4619.206,3.5423,300.1067,67725.0,9596.0,36679.0,5197.0,0.0,0.0,0.0,0.0,0.0
1372,DC,District of Columbia,2021-01-20,863,34403,32,1803,122.2814,4874.6792,4.5342,255.4733,75175.0,10652.0,51733.0,7330.0,0.0,0.0,0.0,0.0,0.0
1373,DC,District of Columbia,2021-01-27,895,35865,32,1462,126.8156,5081.835,4.5342,207.1558,107575.0,15243.0,68086.0,9647.0,0.0,0.0,0.0,0.0,0.0
1374,DC,District of Columbia,2021-02-03,926,37199,31,1334,131.2081,5270.8541,4.3925,189.019,159925.0,22660.0,85065.0,12053.0,0.0,0.0,0.0,0.0,0.0
1375,DC,District of Columbia,2021-02-10,965,38348,39,1149,136.7342,5433.6598,5.526,162.8058,179725.0,25466.0,108475.0,15370.0,0.0,0.0,0.0,0.0,0.0
1376,DC,District of Columbia,2021-02-17,985,39180,20,832,139.568,5551.5488,2.8339,117.8889,193900.0,27474.0,128460.0,18202.0,0.0,0.0,0.0,0.0,0.0
1377,DC,District of Columbia,2021-02-24,1001,39943,16,763,141.8351,5659.6609,2.2671,108.1121,269005.0,38116.0,170343.0,24136.0,0.0,0.0,0.0,0.0,0.0
1378,DC,District of Columbia,2021-03-03,1023,40818,22,875,144.9524,5783.6426,3.1173,123.9818,310065.0,43934.0,202090.0,28635.0,0.0,0.0,0.0,0.0,0.0
1379,DC,District of Columbia,2021-03-10,1037,42006,14,1188,146.9361,5951.9744,1.9837,168.3318,358485.0,50795.0,238189.0,33750.0,54738.0,7.8,0.0,0.0,0.0
1380,DC,District of Columbia,2021-03-17,1044,42811,7,805,147.9279,6066.0376,0.9919,114.0632,415845.0,58923.0,281538.0,39892.0,68796.0,9.7,0.0,0.0,0.0
1381,DC,District of Columbia,2021-03-24,1053,43595,9,784,149.2032,6177.1253,1.2752,111.0877,462615.0,65550.0,313341.0,44398.0,76207.0,10.8,0.0,0.0,0.0
1382,DC,District of Columbia,2021-03-31,1064,44513,11,918,150.7618,6307.1999,1.5586,130.0746,514945.0,72964.0,374297.0,53035.0,97469.0,13.8,0.0,0.0,0.0
1383,DC,District of Columbia,2021-04-07,1076,45328,12,815,152.4621,6422.68,1.7003,115.4801,579035.0,82045.0,413125.0,58537.0,114192.0,16.2,0.0,0.0,0.0
1384,DC,District of Columbia,2021-04-14,1088,46209,12,881,154.1625,6547.5119,1.7003,124.8319,653655.0,92619.0,471911.0,66867.0,147799.0,20.9,0.0,0.0,0.0
1385,DC,District of Columbia,2021-04-21,1097,46941,9,732,155.4377,6651.2315,1.2752,103.7196,720775.0,102129.0,532219.0,75412.0,174124.0,24.7,0.0,0.0,0.0
1386,DC,District of Columbia,2021-04-28,1104,47533,7,592,156.4296,6735.114,0.9919,83.8825,813075.0,115207.0,588451.0,83380.0,202688.0,28.7,0.0,0.0,0.0
1387,DC,District of Columbia,2021-05-05,1109,48041,5,508,157.138,6807.0943,0.7085,71.9803,895425.0,126876.0,626082.0,88712.0,224437.0,31.8,0.0,0.0,0.0
1388,DC,District of Columbia,2021-05-12,1115,48336,6,295,157.9882,6848.8939,0.8502,41.7996,940325.0,133238.0,681780.0,96604.0,258321.0,36.6,0.0,0.0,0.0
1389,DC,District of Columbia,2021-05-19,1124,48634,9,298,159.2634,6891.1185,1.2752,42.2246,977815.0,138550.0,733212.0,103891.0,293149.0,41.5,0.0,0.0,0.0
1390,DC,District of Columbia,2021-05-26,1131,48822,7,188,160.2553,6917.7569,0.9919,26.6384,1012995.0,143535.0,770851.0,109225.0,316547.0,44.9,0.0,0.0,0.0
1391,DC,District of Columbia,2021-06-02,1135,49011,4,189,160.822,6944.5369,0.5668,26.7801,1032275.0,146267.0,791412.0,112138.0,327999.0,46.5,0.0,0.0,0.0
1392,DC,District of Columbia,2021-06-09,1137,49127,2,116,161.1054,6960.9734,0.2834,16.4364,1049665.0,148731.0,807157.0,114369.0,337253.0,47.8,0.0,0.0,0.0
1393,DC,District of Columbia,2021-06-16,1139,49223,2,96,161.3888,6974.5759,0.2834,13.6026,1050425.0,148838.0,826448.0,117102.0,349725.0,49.6,0.0,0.0,0.0
1394,DC,District of Columbia,2021-06-23,1141,49284,2,61,161.6722,6983.2192,0.2834,8.6433,1056005.0,149629.0,846481.0,119941.0,359031.0,50.9,0.0,0.0,0.0
1395,DC,District of Columbia,2021-06-30,1141,49355,0,71,161.6722,6993.2795,0.0,10.0602,1061435.0,150398.0,863593.0,122365.0,368531.0,52.2,0.0,0.0,0.0
1396,DC,District of Columbia,2021-07-07,1143,49423,2,68,161.9556,7002.9146,0.2834,9.6352,1062495.0,150549.0,873994.0,123839.0,373995.0,53.0,0.0,0.0,0.0
1397,DC,District of Columbia,2021-07-14,1145,49574,2,151,162.239,7024.3103,0.2834,21.3957,1073805.0,152151.0,883134.0,125134.0,378286.0,53.6,0.0,0.0,0.0
1398,DC,District of Columbia,2021-07-21,1146,49858,1,284,162.3807,7064.5513,0.1417,40.2409,1080745.0,153134.0,890228.0,126139.0,381538.0,54.1,0.0,0.0,0.0
1399,DC,District of Columbia,2021-07-28,1148,50268,2,410,162.6641,7122.6456,0.2834,58.0943,1088465.0,154228.0,897468.0,127165.0,384862.0,54.5,0.0,0.0,0.0
1400,DC,District of Columbia,2021-08-04,1149,50858,1,590,162.8058,7206.2447,0.1417,83.5991,1096815.0,155411.0,905336.0,128280.0,388214.0,55.0,0.0,0.0,0.0
